delivery_id,delivery_partner,package_type,vehicle_type,delivery_mode,region,weather_condition,distance_km,package_weight_kg,delivery_time_hours,expected_time_hours,delayed,delivery_status,delivery_rating,delivery_cost,delivery_difference_hours
16445,dhl,electronics,bike,two day,east,cold,216.0,19.94,9,16,no,delivered,3,1139.82,-7
16446,ekart,documents,bike,same day,east,hot,274.4,37.09,10,8,yes,failed,1,1583.27,2
16447,delhivery,groceries,scooter,same day,north,hot,162.4,36.52,6,8,no,delivered,4,1021.56,-2
16448,ecom express,electronics,ev bike,standard,west,foggy,17.6,18.74,3,24,no,delivered,5,144.22,-21
16449,blue dart,documents,truck,express,south,stormy,234.6,26.04,11,6,yes,failed,1,1301.12,5
16450,ekart,furniture,ev bike,standard,central,rainy,296.9,31.26,13,24,no,delivered,4,1578.28,-11
16451,dhl,automobile parts,bike,standard,central,hot,153.7,12.15,5,24,no,delivered,4,804.95,-19
16452,blue dart,pharmacy,van,express,north,foggy,27.2,12.79,4,2,yes,delayed,3,224.37,2
16453,amazon logistics,electronics,van,two day,north,cold,192.1,25.03,5,16,no,delivered,4,1035.59,-11
16454,xpressbees,groceries,ev van,two day,south,rainy,227.4,43.14,10,16,no,delivered,5,1266.42,-6
16455,blue dart,cosmetics,bike,standard,south,clear,249.5,35.52,6,24,no,delivered,4,1354.06,-18
16456,blue dart,groceries,ev van,express,central,rainy,225.7,10.41,10,6,yes,failed,1,1209.73,4
16457,delhivery,pharmacy,van,same day,north,foggy,293.7,2.24,13,8,yes,delayed,3,1575.22,5
16458,ecom express,automobile parts,ev bike,standard,south,clear,115.7,46.83,4,24,no,delivered,5,718.99,-20
16459,dhl,clothing,scooter,same day,north,stormy,222.4,16.21,10,8,yes,delayed,3,1260.63,2
16460,shadowfax,furniture,bike,same day,central,clear,216.9,25.54,8,8,yes,delayed,2,1261.12,0
16461,blue dart,pharmacy,ev bike,same day,west,hot,115.5,2.15,2,8,no,delivered,4,683.95,-6
16462,ekart,fragile items,scooter,standard,east,foggy,267.8,20.03,7,24,no,delivered,5,1399.09,-17
16463,fedex,fragile items,bike,two day,central,hot,72.3,13.19,2,16,no,delivered,4,401.07,-14
16464,blue dart,documents,ev van,same day,south,hot,203.9,48.37,6,8,no,delivered,3,1264.61,-2
16465,shadowfax,furniture,scooter,standard,south,cold,122.5,17.36,5,24,no,delivered,4,664.58,-19
16466,ecom express,fragile items,ev van,two day,west,clear,84.6,8.62,5,16,no,delivered,5,448.86,-11
16467,ekart,fragile items,van,standard,central,stormy,34.9,35.35,6,24,no,delivered,4,280.55,-18
16468,shadowfax,fragile items,scooter,standard,west,stormy,3.6,19.36,3,24,no,delivered,4,95.6674,-21
16469,ecom express,cosmetics,van,two day,north,rainy,67.9,39.26,5,16,no,delivered,4,457.28,-11
16470,ecom express,documents,scooter,two day,south,cold,215.8,1.48,4,16,no,delivered,3,1083.44,-12
16471,delhivery,groceries,ev van,standard,central,cold,141.6,19.12,5,24,no,delivered,3,765.36,-19
16472,delhivery,pharmacy,truck,same day,north,foggy,229.6,1.17,8,8,no,delivered,3,1251.51,0
16473,ecom express,documents,ev bike,two day,east,cold,291.1,2.21,8,16,no,delivered,4,1462.13,-8
16474,ecom express,cosmetics,bike,standard,west,rainy,46.5,16.21,6,24,no,delivered,5,281.13,-18
16475,ekart,furniture,scooter,standard,central,cold,104.7,6.65,4,24,no,delivered,4,543.45,-20
16476,fedex,groceries,truck,standard,west,stormy,62.7,26.84,6,24,no,delivered,5,394.02,-18
16477,shadowfax,groceries,van,standard,central,clear,176.1,49.08,4,24,no,delivered,5,1027.74,-20
16478,xpressbees,cosmetics,ev van,standard,north,hot,230.1,45.23,6,24,no,delivered,5,1286.19,-18
16479,xpressbees,furniture,ev bike,two day,south,hot,65.0,24.87,2,16,no,delivered,5,399.61,-14
16480,dhl,documents,scooter,standard,north,rainy,239.9,22.09,9,24,no,delivered,5,1265.77,-15
16481,ecom express,groceries,van,same day,central,stormy,12.7,45.0,6,8,no,delivered,3,298.5,-2
16482,delhivery,furniture,ev bike,express,west,foggy,194.9,31.22,8,5,yes,delayed,2,1118.16,3
16483,delhivery,pharmacy,van,express,central,cold,254.4,37.76,6,7,no,delivered,3,1435.28,-1
16484,ecom express,automobile parts,truck,two day,west,cold,275.4,27.04,7,16,no,delivered,5,1458.12,-9
16485,blue dart,groceries,ev bike,express,west,stormy,107.3,11.32,7,4,yes,delayed,2,620.46,3
16486,ecom express,clothing,scooter,standard,west,stormy,33.1,17.35,6,24,no,delivered,4,217.55,-18
16487,ekart,automobile parts,bike,standard,east,clear,150.8,46.94,3,24,no,delivered,4,894.82,-21
16488,dhl,clothing,van,two day,central,cold,140.2,26.91,5,16,no,delivered,5,781.73,-11
16489,delhivery,automobile parts,scooter,two day,central,stormy,188.0,17.44,8,16,no,delivered,4,992.32,-8
16490,ecom express,clothing,truck,same day,west,stormy,174.5,0.67,7,8,no,delivered,4,974.51,-1
16491,dhl,groceries,ev van,same day,south,foggy,60.4,19.63,5,8,no,delivered,5,460.89,-3
16492,blue dart,automobile parts,ev bike,same day,west,clear,14.6,15.2,1,8,no,delivered,5,218.6,-7
16493,fedex,clothing,ev bike,same day,central,rainy,291.1,20.94,11,8,yes,delayed,3,1618.32,3
16494,blue dart,clothing,truck,same day,east,hot,124.2,24.42,6,8,no,delivered,5,794.26,-2
16495,amazon logistics,pharmacy,ev van,standard,west,rainy,172.9,32.02,6,24,no,delivered,5,960.56,-18
16496,delhivery,clothing,ev van,two day,east,cold,12.0,45.94,2,16,no,delivered,5,197.82,-14
16497,fedex,electronics,ev bike,two day,east,cold,53.0,28.45,2,16,no,delivered,4,350.35,-14
16498,dhl,cosmetics,bike,two day,central,clear,148.2,44.21,4,16,no,delivered,5,873.63,-12
16499,delhivery,automobile parts,scooter,express,south,hot,136.4,49.17,4,4,no,delivered,5,879.51,0
16500,delhivery,cosmetics,ev van,standard,north,rainy,75.0,2.29,9,24,no,delivered,4,381.87,-15
16501,fedex,automobile parts,bike,express,west,stormy,241.0,3.04,15,6,yes,delayed,2,1264.12,9
16502,dhl,furniture,truck,express,east,foggy,272.1,46.43,10,7,yes,delayed,2,1549.79,3
16503,blue dart,pharmacy,truck,same day,north,foggy,87.9,3.68,4,8,no,delivered,4,550.54,-4
16504,blue dart,automobile parts,van,standard,south,cold,207.5,9.65,8,24,no,delivered,4,1066.45,-16
16505,amazon logistics,furniture,ev bike,standard,west,rainy,48.9,7.45,5,24,no,delivered,4,266.85,-19
16506,xpressbees,electronics,bike,standard,west,cold,32.1,28.08,1,24,no,delivered,5,244.74,-23
16507,shadowfax,documents,scooter,same day,east,cold,54.5,25.78,1,8,no,delivered,4,449.84,-7
16508,amazon logistics,pharmacy,scooter,standard,west,stormy,45.3,5.79,7,24,no,delivered,5,243.87,-17
16509,delhivery,fragile items,scooter,same day,central,hot,147.1,30.93,3,8,no,delivered,5,928.29,-5
16510,xpressbees,pharmacy,van,same day,south,hot,63.6,0.96,2,8,no,delivered,5,420.88,-6
16511,xpressbees,groceries,van,same day,south,hot,77.6,42.47,4,8,no,delivered,5,615.41,-4
16512,blue dart,documents,ev van,standard,west,clear,67.7,10.72,2,24,no,delivered,4,370.66,-22
16513,fedex,cosmetics,van,standard,south,foggy,193.1,11.29,8,24,no,delivered,4,999.37,-16
16514,xpressbees,automobile parts,ev bike,two day,west,stormy,276.7,34.51,13,16,no,delivered,3,1487.03,-3
16515,shadowfax,documents,bike,same day,east,foggy,84.0,27.14,5,8,no,delivered,3,601.42,-3
16516,ekart,furniture,bike,two day,central,hot,74.1,33.22,2,16,no,delivered,3,470.16,-14
16517,shadowfax,groceries,van,two day,north,cold,38.0,7.97,3,16,no,delivered,4,213.91,-13
16518,xpressbees,documents,scooter,express,central,rainy,295.5,17.89,11,7,yes,delayed,3,1581.17,4
16519,delhivery,groceries,ev van,two day,central,hot,247.4,16.7,7,16,no,delivered,5,1287.1,-9
16520,shadowfax,electronics,van,express,west,clear,110.3,48.51,5,4,yes,delayed,2,747.03,1
16521,fedex,furniture,van,two day,central,cold,7.5,38.31,0,16,no,delivered,4,152.43,-16
16522,dhl,electronics,ev van,same day,north,stormy,159.3,47.75,10,8,yes,failed,1,1039.75,2
16523,delhivery,furniture,ev van,standard,central,cold,59.1,29.66,3,24,no,delivered,4,384.48,-21
16524,delhivery,automobile parts,ev bike,standard,central,cold,5.2,34.52,0,24,no,delivered,5,129.56,-24
16525,xpressbees,clothing,van,two day,central,clear,118.3,12.55,7,16,no,delivered,4,629.15,-9
16526,amazon logistics,documents,scooter,express,west,cold,198.7,5.83,8,5,yes,failed,2,1060.99,3
16527,dhl,cosmetics,bike,two day,south,cold,235.8,27.47,9,16,no,delivered,5,1261.41,-7
16528,ecom express,automobile parts,bike,standard,central,foggy,78.3,36.2,6,24,no,delivered,5,500.1,-18
16529,ecom express,automobile parts,ev bike,express,north,foggy,145.7,32.5,6,4,yes,delayed,3,876.0,2
16530,shadowfax,clothing,bike,standard,west,foggy,218.6,45.77,5,24,no,delivered,5,1230.31,-19
16531,shadowfax,documents,van,standard,north,stormy,296.9,18.44,14,24,no,delivered,3,1539.82,-10
16532,ecom express,automobile parts,truck,same day,central,stormy,276.5,9.0,10,8,yes,delayed,2,1509.5,2
16533,shadowfax,furniture,truck,express,south,clear,94.8,7.55,4,3,yes,delayed,3,546.65,1
16534,ecom express,fragile items,bike,standard,west,clear,124.4,2.08,3,24,no,delivered,3,628.24,-21
16535,ecom express,electronics,truck,express,north,clear,278.4,27.69,5,7,no,delivered,5,1525.07,-2
16536,blue dart,clothing,scooter,express,north,stormy,169.4,16.59,11,5,yes,delayed,2,946.77,6
16537,shadowfax,clothing,van,standard,north,stormy,4.3,22.02,8,24,no,delivered,5,95.6674,-16
16538,xpressbees,electronics,ev bike,same day,east,stormy,215.2,20.12,6,8,no,delivered,3,1236.36,-2
16539,amazon logistics,automobile parts,van,express,central,rainy,139.5,26.95,5,4,yes,delayed,3,828.35,1
16540,dhl,fragile items,van,same day,south,clear,228.3,21.38,8,8,yes,delayed,2,1305.64,0
16541,amazon logistics,groceries,bike,same day,south,rainy,274.3,38.8,10,8,yes,delayed,2,1587.9,2
16542,fedex,electronics,ev van,express,south,hot,111.8,20.31,4,4,yes,delayed,3,669.93,0
16543,dhl,electronics,truck,standard,north,foggy,140.0,49.02,5,24,no,delivered,3,847.06,-19
16544,blue dart,documents,ev bike,standard,south,stormy,132.4,24.16,9,24,no,delivered,5,734.48,-15
16545,ekart,cosmetics,van,same day,south,clear,116.4,13.6,2,8,no,delivered,5,722.8,-6
16546,ecom express,fragile items,scooter,standard,west,cold,145.4,40.07,6,24,no,delivered,4,847.21,-18
16547,xpressbees,furniture,scooter,standard,west,rainy,186.9,17.26,7,24,no,delivered,4,986.28,-17
16548,xpressbees,automobile parts,bike,express,west,stormy,3.6,23.26,3,2,yes,delayed,3,137.28,1
16549,ecom express,automobile parts,ev van,express,south,cold,260.2,13.73,10,7,yes,delayed,3,1392.19,3
16550,ekart,cosmetics,truck,express,central,rainy,261.3,40.02,13,7,yes,delayed,2,1476.56,6
16551,shadowfax,electronics,van,same day,west,foggy,56.2,28.34,4,8,no,delivered,4,466.02,-4
16552,dhl,automobile parts,ev bike,two day,central,foggy,36.6,15.89,4,16,no,delivered,5,230.67,-12
16553,amazon logistics,automobile parts,bike,express,west,rainy,212.7,36.34,10,6,yes,delayed,2,1222.52,4
16554,dhl,pharmacy,van,standard,north,cold,285.7,9.73,8,24,no,delivered,4,1457.69,-16
16555,amazon logistics,pharmacy,van,standard,south,hot,45.4,19.44,1,24,no,delivered,3,285.32,-23
16556,xpressbees,fragile items,ev van,two day,west,foggy,246.5,16.15,8,16,no,delivered,4,1280.95,-8
16557,xpressbees,pharmacy,ev bike,standard,north,stormy,285.1,39.02,9,24,no,delivered,5,1542.56,-15
16558,ecom express,groceries,ev bike,standard,central,stormy,246.1,36.94,11,24,no,delivered,3,1341.32,-13
16559,amazon logistics,cosmetics,scooter,two day,south,cold,165.5,37.6,7,16,no,delivered,5,940.3,-9
16560,ekart,fragile items,truck,express,west,hot,276.6,3.17,9,7,yes,delayed,3,1442.51,2
16561,fedex,clothing,ev van,standard,south,rainy,4.8,32.45,6,24,no,delivered,4,121.35,-18
16562,fedex,cosmetics,bike,two day,north,hot,258.9,11.87,6,16,no,delivered,3,1330.11,-10
16563,delhivery,clothing,truck,same day,south,foggy,208.2,48.19,7,8,no,delivered,3,1285.57,-1
16564,shadowfax,pharmacy,van,two day,central,cold,117.5,27.03,5,16,no,delivered,5,668.59,-11
16565,dhl,electronics,ev bike,same day,east,clear,258.3,44.52,7,8,no,delivered,4,1525.06,-1
16566,dhl,automobile parts,van,same day,east,hot,221.5,29.2,4,8,no,delivered,5,1295.1,-4
16567,delhivery,cosmetics,ev bike,same day,east,stormy,239.1,15.74,10,8,yes,failed,1,1342.72,2
16568,fedex,furniture,scooter,standard,east,rainy,86.2,45.07,4,24,no,delivered,3,566.21,-20
16569,shadowfax,furniture,ev van,standard,west,stormy,173.0,23.89,14,24,no,delivered,5,936.67,-10
16570,delhivery,pharmacy,ev van,same day,south,clear,108.3,0.67,2,8,no,delivered,4,642.94,-6
16571,shadowfax,clothing,truck,express,north,clear,197.0,19.24,7,5,yes,failed,2,1092.72,2
16572,blue dart,furniture,van,two day,central,foggy,222.2,47.52,9,16,no,delivered,5,1253.56,-7
16573,blue dart,cosmetics,bike,two day,south,cold,194.4,1.68,6,16,no,delivered,5,977.04,-10
16574,dhl,documents,scooter,express,central,clear,263.8,8.31,8,7,yes,delayed,3,1393.93,1
16575,dhl,furniture,van,express,west,rainy,39.3,6.58,3,2,yes,delayed,3,266.24,1
16576,ecom express,documents,ev bike,standard,central,cold,166.1,30.66,9,24,no,delivered,5,922.48,-15
16577,delhivery,clothing,ev van,two day,west,foggy,161.4,40.34,4,16,no,delivered,5,928.02,-12
16578,dhl,automobile parts,truck,express,south,cold,224.9,0.67,7,6,yes,delayed,2,1176.27,1
16579,xpressbees,pharmacy,ev van,express,north,rainy,145.6,41.37,8,4,yes,failed,2,902.11,4
16580,ekart,groceries,scooter,same day,north,stormy,76.9,7.3,10,8,yes,delayed,2,506.4,2
16581,ecom express,groceries,ev bike,express,south,foggy,76.9,18.48,7,3,yes,delayed,2,489.94,4
16582,xpressbees,cosmetics,truck,same day,central,clear,101.1,37.04,3,8,no,delivered,5,716.62,-5
16583,ecom express,electronics,bike,two day,north,cold,125.1,46.57,3,16,no,delivered,5,765.21,-13
16584,ecom express,pharmacy,ev bike,standard,central,rainy,205.8,48.22,8,24,no,delivered,5,1173.66,-16
16585,delhivery,documents,ev van,same day,east,clear,126.6,12.03,6,8,no,delivered,4,769.09,-2
16586,fedex,automobile parts,van,two day,central,foggy,66.8,49.52,3,16,no,delivered,4,482.56,-13
16587,xpressbees,fragile items,scooter,two day,central,stormy,41.7,40.61,4,16,no,delivered,5,330.33,-12
16588,delhivery,cosmetics,scooter,two day,west,foggy,211.6,24.72,9,16,no,delivered,4,1132.16,-7
16589,fedex,clothing,truck,standard,south,rainy,34.3,31.61,6,24,no,delivered,5,266.33,-18
16590,xpressbees,electronics,ev bike,same day,north,hot,89.7,31.2,4,8,no,delivered,5,642.1,-4
16591,amazon logistics,furniture,scooter,same day,east,hot,64.6,44.48,2,8,no,delivered,4,556.44,-6
16592,dhl,groceries,ev bike,standard,east,cold,26.2,19.98,2,24,no,delivered,3,190.94,-22
16593,amazon logistics,cosmetics,ev bike,same day,south,clear,265.5,42.4,8,8,yes,delayed,2,1554.7,0
16594,xpressbees,cosmetics,bike,standard,north,clear,22.5,39.38,1,24,no,delivered,5,230.64,-23
16595,delhivery,groceries,van,same day,east,cold,71.8,7.54,2,8,no,delivered,4,481.62,-6
16596,ekart,clothing,scooter,same day,east,cold,52.0,24.08,2,8,no,delivered,3,432.24,-6
16597,ecom express,documents,ev bike,same day,north,stormy,256.0,41.64,10,8,yes,delayed,2,1504.92,2
16598,delhivery,furniture,truck,two day,north,cold,268.7,48.49,10,16,no,delivered,5,1488.97,-6
16599,delhivery,documents,truck,same day,east,stormy,166.7,4.33,8,8,yes,delayed,3,946.49,0
16600,dhl,documents,scooter,express,east,cold,210.6,48.79,6,6,yes,delayed,2,1249.37,0
16601,ecom express,documents,van,two day,east,foggy,253.2,43.77,6,16,no,delivered,4,1397.31,-10
16602,xpressbees,electronics,ev van,express,west,foggy,93.3,34.23,4,3,yes,delayed,3,619.19,1
16603,blue dart,pharmacy,ev van,express,west,stormy,155.8,18.76,11,5,yes,delayed,2,885.28,6
16604,dhl,automobile parts,bike,two day,central,foggy,3.6,44.54,3,16,no,delivered,5,149.62,-13
16605,ecom express,automobile parts,van,two day,central,foggy,75.5,13.69,5,16,no,delivered,4,418.57,-11
16606,blue dart,automobile parts,ev bike,express,north,foggy,157.5,5.6,11,5,yes,delayed,3,854.3,6
16607,shadowfax,pharmacy,scooter,two day,south,stormy,101.0,0.67,9,16,no,delivered,4,506.44,-7
16608,fedex,cosmetics,ev van,two day,central,stormy,43.6,20.46,8,16,no,delivered,5,279.38,-8
16609,xpressbees,electronics,van,two day,central,clear,28.8,30.31,1,16,no,delivered,4,234.93,-15
16610,xpressbees,clothing,van,same day,north,rainy,255.4,11.22,6,8,no,delivered,5,1410.66,-2
16611,amazon logistics,cosmetics,ev van,two day,south,rainy,225.7,2.71,11,16,no,delivered,4,1136.63,-5
16612,blue dart,automobile parts,truck,same day,central,foggy,236.0,1.64,8,8,yes,delayed,2,1284.92,0
16613,fedex,automobile parts,bike,standard,north,stormy,204.7,36.45,8,24,no,delivered,3,1132.85,-16
16614,xpressbees,pharmacy,bike,standard,east,cold,53.2,19.43,3,24,no,delivered,5,324.29,-21
16615,dhl,electronics,ev van,two day,central,hot,221.2,31.82,6,16,no,delivered,4,1201.46,-10
16616,xpressbees,automobile parts,truck,express,north,clear,167.3,16.07,6,5,yes,delayed,3,934.71,1
16617,shadowfax,documents,ev van,standard,central,hot,5.5,7.81,2,24,no,delivered,5,95.6674,-22
16618,dhl,electronics,ev van,two day,west,rainy,16.1,4.45,3,16,no,delivered,5,95.6674,-13
16619,delhivery,cosmetics,ev bike,express,central,hot,66.6,0.67,4,3,yes,delayed,2,383.75,1
16620,ecom express,clothing,ev van,same day,north,clear,236.6,22.8,8,8,yes,delayed,2,1351.4,0
16621,amazon logistics,documents,ev van,two day,north,foggy,180.5,5.46,6,16,no,delivered,4,918.88,-10
16622,ecom express,cosmetics,van,express,west,stormy,179.7,47.61,11,5,yes,delayed,3,1091.33,6
16623,ekart,automobile parts,truck,same day,south,rainy,296.2,18.81,8,8,yes,delayed,3,1632.7206,0
16624,ekart,automobile parts,ev bike,same day,west,stormy,149.2,44.32,8,8,yes,delayed,2,978.96,0
16625,ekart,clothing,ev van,express,north,foggy,138.5,4.21,7,4,yes,failed,2,755.13,3
16626,delhivery,clothing,ev bike,standard,east,clear,139.3,5.98,7,24,no,delivered,3,714.44,-17
16627,blue dart,fragile items,ev bike,standard,north,foggy,94.2,24.92,6,24,no,delivered,4,545.76,-18
16628,ekart,documents,scooter,two day,west,foggy,66.4,40.43,4,16,no,delivered,5,453.29,-12
16629,ecom express,electronics,van,two day,west,stormy,22.3,37.28,3,16,no,delivered,5,223.34,-13
16630,blue dart,pharmacy,ev bike,standard,east,rainy,94.5,11.52,8,24,no,delivered,5,507.06,-16
16631,fedex,pharmacy,bike,express,east,hot,36.1,19.84,1,2,no,delivered,5,290.02,-1
16632,fedex,automobile parts,bike,express,north,stormy,45.6,29.94,6,2,yes,delayed,3,367.82,4
16633,dhl,furniture,ev bike,standard,south,hot,174.7,15.26,4,24,no,delivered,4,919.28,-20
16634,ecom express,fragile items,ev van,express,west,hot,67.7,8.23,3,3,no,delivered,5,413.19,0
16635,delhivery,furniture,van,two day,south,hot,51.0,22.34,2,16,no,delivered,5,322.02,-14
16636,amazon logistics,automobile parts,ev van,same day,central,clear,158.5,23.5,2,8,no,delivered,5,963.0,-6
16637,xpressbees,furniture,van,two day,north,foggy,3.7,11.18,4,16,no,delivered,4,95.6674,-12
16638,ekart,cosmetics,truck,express,south,hot,172.9,18.63,4,5,no,delivered,4,970.39,-1
16639,xpressbees,automobile parts,ev van,two day,south,foggy,116.1,8.46,6,16,no,delivered,4,605.88,-10
16640,dhl,fragile items,van,two day,north,foggy,86.7,25.85,6,16,no,delivered,3,511.05,-10
16641,ecom express,groceries,ev van,same day,central,foggy,19.9,40.89,4,8,no,delivered,4,322.17,-4
16642,delhivery,furniture,ev van,two day,south,stormy,72.6,11.69,6,16,no,delivered,4,398.07,-10
16643,delhivery,pharmacy,ev bike,standard,central,clear,227.5,45.75,8,24,no,delivered,4,1274.75,-16
16644,fedex,clothing,bike,two day,west,foggy,127.2,6.15,5,16,no,delivered,5,654.45,-11
16645,ecom express,documents,ev van,two day,east,stormy,193.2,48.13,11,16,no,delivered,5,1110.39,-5
16646,delhivery,cosmetics,van,same day,central,hot,254.0,48.01,9,8,yes,delayed,2,1514.03,1
16647,amazon logistics,electronics,scooter,standard,north,stormy,253.1,28.05,13,24,no,delivered,5,1349.65,-11
16648,ecom express,pharmacy,van,express,central,hot,243.2,34.0,7,6,yes,delayed,2,1368.0,1
16649,fedex,furniture,van,express,central,clear,43.0,39.16,3,2,yes,delayed,2,382.48,1
16650,amazon logistics,furniture,van,two day,west,stormy,210.1,10.0,10,16,no,delivered,4,1080.5,-6
16651,xpressbees,fragile items,ev bike,standard,east,stormy,55.6,16.73,6,24,no,delivered,5,328.19,-18
16652,blue dart,documents,bike,standard,south,rainy,193.6,16.52,10,24,no,delivered,3,1017.56,-14
